id,emotion
1503305591409844224,joy
1503305572111724544,sadness
1503305533360586752,joy
1503305409930616832,joy
1503304930110722048,anger
1503304929422807040,joy
1503304917188059136,optimism
1503304707305000960,joy
1503304693316956160,joy
1503304182526365696,optimism
1503304061139009536,joy
1503303977059893248,joy
1503303955023028224,joy
1503303745697894400,optimism
1503303545625448448,optimism
1503303531926859776,joy
1503303193773674496,joy
1503302793058267136,anger
1503302556063350784,joy
1503302405424881664,joy
1503302277418958848,joy
1503302135106220032,joy
1503302131360702464,joy
1503301952968478720,optimism
1503301574864650240,joy
1503301273751363584,joy
1503301251429277696,sadness
1503301224292134912,joy
1503301082298171392,joy
1503301018947309568,sadness
1503301010974023680,sadness
1503300925489827840,joy
1503300865427398656,joy
1503300861673549824,sadness
1503300857504444416,joy
1503300852324438016,optimism
1503300777435176960,joy
1503300625098018816,joy
1503300536824647680,sadness
1503300464489680896,anger
1503300210755350528,optimism
1503300014340194304,joy
1503300009709682688,joy
1503299957897449472,sadness
1503299672403849216,joy
1503299592741396480,anger
1503299589599862784,joy
1503299427716448256,anger
1503299415989174272,joy
1503299366135767040,sadness
1503299319797006336,anger
1503299103488421888,anger
1503298961590915072,anger
1503298879252578304,sadness
1503298536913444864,joy
1503298174164910080,joy
1503298165801431040,joy
1503298155877748736,sadness
1503297923957800960,joy
1503297549033164800,anger
1503297394854744064,joy
1503297191946956800,joy
1503297185324093440,optimism
1503297135017668608,joy
1503297088028880896,joy
1503296887671115776,sadness
1503296372107321344,joy
1503296239244390400,joy
1503296198643437568,joy
1503296051637362688,optimism
1503295794627104768,joy
1503295711064080384,joy
1503295624212586496,joy
1503295205730050048,joy
1503295119180673024,sadness
1503294640115572736,joy
1503294594515189760,joy
1503294503360335872,sadness
1503294242906681344,joy
1503294090099802112,optimism
1503293943336820736,anger
1503293909585342464,joy
1503293839930445824,anger
1503293625685401600,anger
1503293437654839296,joy
1503293378238238720,joy
1503293235657117696,optimism
1503293180321705984,anger
1503293104178216960,joy
1503293071986937856,sadness
1503293007516340224,joy
1503292973680930816,joy
1503292913962397696,joy
1503292871595724800,optimism
1503292774073909248,sadness
1503292560227414016,joy
1503292541038379008,joy
1503292310024556544,joy
1503291736457728000,optimism
1503291584217071616,sadness
1503291541258915840,sadness
1503291409876627456,joy
1503291408685232128,joy
1503291395435548672,optimism
1503291313562828800,anger
1503291183002492928,joy
1503291100856995840,joy
1503290955016855552,sadness
1503290832677441536,joy
1503290532893806592,sadness
1503290509896392704,sadness
1503290457161355264,joy
1503290399238107136,joy
1503290315427520512,sadness
1503290189384462336,sadness
1503290150582898688,optimism
1503290148041154560,anger
1503289999508312064,anger
1503289967715524608,sadness
1503289877034676224,sadness
1503289763499057152,joy
1503289686462238720,sadness
1503289604459446272,joy
1503289563262951424,sadness
1503289554064789504,optimism
1503289421445144576,anger
1503289403451621376,optimism
1503289382912114688,joy
1503289163570941952,anger
1503289064820195328,optimism
1503288947165868032,optimism
1503288864743510016,joy
1503288856719892480,joy
1503288845361688576,sadness
1503288813061394432,joy
1503288786263887872,sadness
1503288751874883584,optimism
1503288600796053504,sadness
1503288415261016064,joy
1503288145223340032,joy
1503287849080217600,sadness
1503287796345315328,joy
1503287662685437952,optimism
1503287657186541568,joy
1503287355649798144,optimism
1503287301505536000,optimism
1503287173759578112,joy
1503287127320182784,anger
1503286830115999744,joy
1503286788634329088,optimism
1503286749644173312,joy
1503286579179175936,joy
1503286534908358656,joy
1503286301818339328,joy
1503286214882959360,sadness
1503286176668651520,joy
1503286012881027072,joy
1503285980475932672,joy
1503285905460760576,optimism
1503285525855232000,joy
1503285511808503808,joy
1503285253292675072,joy
1503285037957287936,sadness
1503284993115762688,joy
1503284983238123520,joy
1503284744351539200,anger
1503284720674738176,joy
1503284530207199232,joy
1503284521344671744,optimism
1503284504806535168,anger
1503284392097206272,joy
1503284216594841600,sadness
1503284126606049280,optimism
1503283888810086400,joy
1503283872775159808,joy
1503283869000290304,sadness
1503283866785746944,optimism
1503283773236027392,optimism
1503283614213103616,joy
1503283511146516480,joy
1503283393232052224,joy
1503283381450252288,joy
1503283043376709632,optimism
1503282510733750272,joy
1503282347462086656,optimism
1503282307418972160,optimism
1503282252653989888,sadness
1503282212447391744,optimism
1503282045044334592,sadness
1503281723609686016,joy
1503281539966287872,anger
1503281515081392128,joy
1503281438518648832,anger
1503281349146423296,joy
1503281135513743360,optimism
1503281048909754368,joy
1503280969893265408,joy
1503280914922627072,anger
1503280891724017664,optimism
1503280762824495104,joy
1503280413200072704,joy
1503280199739355136,optimism
1503280022701940736,joy
1503279857358225408,joy
1503279848847982592,sadness
1503279761195421696,anger
1503279714798129152,sadness
1503279707667771392,sadness
1503279625300025344,joy
1503279586108444672,sadness
1503279553799729152,sadness
1503279485478739968,sadness
1503279271439179776,anger
1503279108981198848,joy
1503279082741682176,joy
1503279067755433984,joy
1503279052802732032,joy
1503278983168806912,joy
1503278969805754368,joy
1503278963153637376,joy
1503278927627833344,joy
1503278766524710912,joy
1503278762120691712,joy
1503278762103910400,joy
1503278692293820416,joy
1503278565558829056,joy
1503278423304818688,joy
1503278383597248512,joy
1503278273102548992,joy
1503278151207735296,joy
1503278138624724992,sadness
1503278079065706496,optimism
1503277794758909952,joy
1503277567037657088,joy
1503277436779257856,joy
1503277418953510912,sadness
1503277412863381504,joy
1503277393997352960,optimism
1503277374540034048,sadness
1503277248924823552,optimism
1503277238900383744,joy
1503277211901648896,joy
1503277139277320192,joy
1503277081303691264,anger
1503277076408901632,anger
1503276938986770432,joy
1503276910113169408,sadness
1503276811551223808,sadness
1503276790575509504,joy
1503276760699482112,joy
1503276757880918016,anger
1503276712817221632,joy
1503276655145590784,joy
1503276559372898304,joy
1503276508885962752,optimism
1503276464694824960,joy
1503276448328601600,sadness
1503276385942618112,sadness
1503276342539960320,anger
1503276321161588736,joy
1503276275057704960,joy
1503276267768012800,joy
1503276181369638912,joy
1503276161094373376,joy
1503276066147872768,joy
1503276020958441472,joy
1503275946983440384,anger
1503275936535527424,optimism
1503275915647856640,sadness
1503275904897794048,anger
1503275843006742528,joy
1503275824262389760,sadness
1503275823465435136,sadness
1503275804393984000,joy
1503275795829211136,joy
1503275779236540416,joy
1503275751021461504,joy
1503275668783734784,sadness
1503275528014413824,joy
1503275410351706112,optimism
1503275364650557440,anger
1503275353783087104,sadness
1503275315275042816,joy
1503275289329217536,joy
1503275274024235008,optimism
1503275244085256192,joy
1503275240692097024,joy
1503275201601183744,sadness
1503275201429217280,optimism
1503275149524541440,optimism
1503275129454960640,optimism
1503275106310791168,joy
1503275080603873280,joy
1503275022709833728,sadness
1503275017378963456,joy
1503274978078244864,sadness
1503274949720559616,joy
1503274818627678208,optimism
1503274816933179392,joy
1503274780241412096,joy
1503274748993802240,optimism
1503274726201958400,joy
1503274702470529024,joy
1503274684305006592,joy
1503274641640640512,joy
1503274631460970496,joy
1503274595616542720,joy
1503274581448134656,joy
1503274578084302848,joy
1503274554889809920,joy
1503274546090196992,joy
1503274514083426304,joy
1503274512464420864,joy
1503274456088723456,sadness
1503274319702540288,joy
1503274318658256896,joy
1503274302505984000,joy
1503274244725444608,joy
1503274240849719296,joy
1503274239402647552,joy
1503274217051246592,joy
1503274108393504768,joy
1503274098872524800,joy
1503273994648264704,joy
1503273893443903488,sadness
1503273867036532736,joy
1503273814955855872,joy
1503273767652495360,optimism
1503273588740268032,anger
1503273546042204160,sadness
1503273472017014784,optimism
1503273461195718656,joy
1503273452739964928,anger
1503273441813843968,sadness
1503273314738974720,anger
1503273279926292480,joy
1503273217884143616,anger
1503273197583613952,joy
1503273159226802176,sadness
1503273121318584320,optimism
1503272936593137664,sadness
1503272896625582080,joy
1503272858218336256,joy
1503272811477016576,anger
1503272741750951936,joy
1503272741704802304,joy
1503272690848866304,joy
1503272638550102016,joy
1503272566286389248,joy
1503272541678452736,anger
1503272528877428736,joy
1503272485789310976,sadness
1503272460980047872,joy
1503272454680109056,joy
1503272431011651584,joy
1503272354973204480,joy
1503272341245243392,joy
1503272292490653696,joy
1503272239147491328,joy
1503272234504409088,joy
1503272230876286976,joy
1503272219769716736,joy
1503271930018902016,sadness
1503271904152637440,joy
1503271884418428928,joy
1503271744559321088,anger
1503271738141986816,joy
1503271645141684224,joy
1503271533086715904,sadness
1503271504968048640,joy
1503271489231073280,joy
1503271463658393600,optimism
1503271407849033728,sadness
1503271347018997760,joy
1503271236486455296,sadness
1503271224977281024,joy
1503271189149634560,sadness
1503271186133884928,joy
1503271177254584320,joy
1503271121797496832,joy
1503271089438445568,joy
1503271011227217920,anger
1503270979220430848,joy
1503270868100816896,joy
1503270858474897408,joy
1503270811045617664,joy
1503270775624806400,sadness
1503270750458896384,joy
1503270584972726272,joy
1503270506774081536,joy
1503270495428427776,sadness
1503270374053711872,joy
1503270371461586944,joy
1503270368039030784,anger
1503270316142911488,anger
1503270313982894080,joy
1503270223419375616,joy
1503270221876019200,joy
1503270188225114112,joy
1503270186933268480,joy
1503270159431131136,sadness
1503270156226732032,joy
1503270111389659136,sadness
1503270093719019520,joy
1503270078594355200,sadness
1503270060042948608,joy
1503269913884073984,optimism
1503269905709387776,joy
1503269897006104576,sadness
1503269839753953280,joy
1503269762926788608,joy
1503269751635726336,sadness
1503269699953512448,anger
1503269697374105600,joy
1503269619695554560,optimism
1503269576523620352,sadness
1503269560807481344,joy
1503269528247099392,sadness
1503269489227579392,sadness
1503269416355905536,anger
1503269317147828224,joy
1503269190026813440,sadness
1503269164726857728,anger
1503269151435067392,joy
1503268994358390784,sadness
1503268992005414912,joy
1503268885755310080,joy
1503268839718539264,sadness
1503268838225371136,anger
1503268811339931648,joy
1503268764481110016,joy
1503268710148186112,joy
1503268638702383104,joy
1503268624441692160,joy
1503268536805961728,joy
1503268464517128192,sadness
1503268437119811584,joy
1503268361790275584,sadness
1503268201530068992,joy
1503268160983678976,joy
1503268132949053440,joy
1503268080914415616,sadness
1503268040737280000,joy
1503268027105689600,joy
1503267960328273920,joy
1503267957203419136,joy
1503267956553400320,joy
1503267922609078272,sadness
1503267877784363008,joy
1503267720397209600,sadness
1503267643628957696,joy
1503267624498741248,joy
1503267617909481472,sadness
1503267600134025216,joy
1503267556609740800,sadness
1503267385574408192,sadness
1503267381019357184,anger
1503267327214866432,joy
1503267326451404800,joy
1503267284705587200,sadness
1503267262756704256,sadness
1503267100953088000,joy
1503267054962585600,sadness
1503267027414401024,sadness
1503266997437702144,sadness
1503266947059916800,joy
1503266768894279680,joy
1503266724682125312,optimism
1503266635964358656,joy
1503266591429046272,optimism
1503266580230291456,optimism
1503266573838131200,sadness
1503266427586977792,anger
1503266396318445568,joy
1503266387267137536,joy
1503266354111123456,joy
1503266329385742336,joy
1503266287245475840,joy
1503266162213376000,optimism
1503266071804928000,optimism
1503266029274808320,joy
1503266023734185984,joy
1503266001349185536,joy
1503265894608289792,anger
1503265836026540032,joy
1503265803461971968,joy
1503265793907306496,joy
1503265758780231680,optimism
1503265676689133568,joy
1503265659375042560,joy
1503265631084421120,joy
1503265571462385664,joy
1503265455808684032,joy
1503265404189388800,joy
1503265402285182976,optimism
1503265370127360000,joy
1503265366717472768,sadness
1503265225495257088,joy
1503265161758486528,optimism
1503264946393534464,joy
1503264940479729664,joy
1503264868690014208,joy
1503264795679727616,joy
1503264747709415424,optimism
1503264724980490240,joy
1503264721847439360,sadness
1503264696610312192,joy
1503264548870135808,anger
1503264466410123264,joy
1503264460047368192,sadness
1503264424970313728,sadness
1503264339918270464,sadness
1503264329990291456,joy
1503264231420043264,joy
1503264214223360000,anger
1503264117133647872,joy
1503264067607269376,joy
1503263993506447360,joy
1503263970513330176,joy
1503263837818134528,sadness
1503263800631382016,joy
1503263790225317888,joy
1503263743987306496,joy
1503263677264375808,optimism
1503263572645847040,anger
1503263527196372992,joy
1503263392420798464,joy
1503263362301718528,optimism
1503263348523155456,sadness
1503263321482575872,joy
1503263297008812032,joy
1503263229232963584,joy
1503263154012307456,joy
1503263080284930048,joy
1503262929583489024,joy
1503262918334373888,joy
1503262854144741376,joy
1503262835186540544,joy
1503262830052753408,joy
1503262810037444608,joy
1503262803699945472,sadness
1503262790164926464,anger
1503262766483886080,sadness
1503262634761760768,joy
1503262610770255872,joy
1503262489705951232,joy
1503262390812655616,joy
1503262306800742400,sadness
1503262289302114304,joy
1503262225485737984,joy
1503262158012002304,joy
1503262151540195328,sadness
1503262067993849856,joy
1503262018761068544,joy
1503261982564270080,joy
1503261974494433280,anger
1503261944416985088,joy
1503261887911313408,joy
1503261808441892864,joy
1503261760412950528,sadness
1503261695581597696,optimism
1503261680960167936,joy
1503261678972157952,sadness
1503261631631007744,joy
1503261511963262976,sadness
1503261511220928512,joy
1503261448147025920,joy
1503261421483798528,joy
1503261263375355904,joy
1503261186724356096,optimism
1503261164133834752,anger
1503261075298566144,joy
1503260901318791168,optimism
1503260759710707712,joy
1503260533042159616,joy
1503260399046742016,joy
1503260303093645312,optimism
1503260201004277760,joy
1503260137175367680,joy
1503260101959946240,sadness
1503260053478035456,joy
1503260050416148480,joy
1503259972284600320,anger
1503259809885401088,joy
1503259743112024064,optimism
1503259538287386624,joy
1503259535053672448,joy
1503259516443541504,joy
1503259428598042624,joy
1503259381915426816,joy
1503259371391930368,joy
1503259330010828800,joy
1503259206174056448,joy
1503259152600211456,joy
1503259113421160448,joy
1503259039936962560,anger
1503258978498850816,joy
1503258922836234240,sadness
1503258902263173120,joy
1503258854716493824,joy
1503258813339688960,joy
1503258781752475648,sadness
1503258777683963904,optimism
1503258770415267840,joy
1503258726911905792,joy
1503258678048210944,joy
1503258578928517120,joy
1503258577070403584,joy
1503258521344876544,joy
1503258495604428800,joy
1503258455557169152,joy
1503258412645339136,joy
1503258400376991744,sadness
1503258356915580928,joy
1503258343137333248,joy
1503258333347819520,joy
1503258302079250432,joy
1503258283846647808,sadness
1503258269963456512,optimism
1503258264963854336,joy
1503258254197067776,joy
1503258242876678144,joy
1503258213642350592,joy
1503258170512355328,joy
1503258158525034496,joy
1503258156318793728,joy
1503258108449243136,joy
1503258075431587840,joy
1503257969890365440,joy
1503257885622644736,joy
1503257872683220992,anger
1503257863954874368,joy
1503257850499538944,joy
1503257818182393856,optimism
1503257737630822400,joy
1503257719729491968,joy
1503257708845219840,joy
1503257633192620032,sadness
1503257579706888192,joy
1503257573184712704,joy
1503257536857792512,joy
1503257475058966528,joy
1503257473989419008,joy
1503257473523847168,joy
1503257429840216064,optimism
1503257408507981824,joy
1503257361753985024,joy
1503257334772031488,joy
1503257304539488256,sadness
1503257296389947392,joy
1503257219277729792,joy
1503257161509572608,joy
1503257154433728512,joy
1503257110963970048,joy
1503257093494788096,sadness
1503257062859493376,joy
1503257048498196480,joy
1503257000863580160,joy
1503256964171771904,joy
1503256895917805568,joy
1503256891052511232,joy
1503256875231502336,joy
1503256771451932672,sadness
1503256714598285312,joy
1503256656574140416,joy
1503256592954892288,joy
1503256589339439104,joy
1503256572037894144,joy
1503256542262480896,sadness
1503256537162297344,joy
1503256521760722944,joy
1503256495374405632,joy
1503256493973549056,optimism
1503256475313049600,joy
1503256451237695488,joy
1503256422057975808,anger
1503256409332408320,joy
1503256362016546816,joy
1503256354181595136,joy
1503256304755920896,joy
1503256288314146816,anger
1503256274636578816,joy
1503256207204696064,joy
1503256148106960896,joy
1503256097016229888,joy
1503256072055840768,optimism
1503256059405914112,joy
1503256058621534208,joy
1503256056268566528,joy
1503256055316365312,joy
1503255924856823808,joy
1503255882993483776,joy
1503255840828051456,optimism
1503255827305713664,joy
1503255789649244160,joy
1503255770644848640,joy
1503255752672227328,sadness
1503255736603840512,sadness
1503255727258939392,joy
1503255688428011520,joy
1503255667368468480,anger
1503255589325090816,joy
1503255507687120896,optimism
1503255341101895680,joy
1503255334919540736,optimism
1503255197614809088,joy
1503255012381704192,anger
1503254985806696448,sadness
1503254953615319040,joy
1503254907905888256,joy
1503254862590533632,joy
1503254844580245504,joy
1503254832584577024,joy
1503254812229525504,joy
1503254789978828800,joy
1503254781292339200,joy
1503254724824420352,sadness
1503254709792092160,joy
1503254530326159360,anger
1503254431843954688,joy
1503254209701023744,anger
1503254195528425472,joy
1503254080336146432,optimism
1503254076171202560,sadness
1503254066926919680,joy
1503254004264050688,joy
1503253930066817024,joy
1503253849334861824,joy
1503253763162882048,joy
1503253749606887424,joy
1503253700084703232,sadness
1503253425911476224,optimism
1503253377031065600,joy
1503253349772275712,optimism
1503253325516525568,joy
1503253298672979968,joy
1503253284869611520,optimism
1503253274878689280,optimism
1503253137301377024,optimism
1503253136831565824,joy
1503253083337465856,joy
1503253072356818944,joy
1503253049804050432,joy
1503252995919777792,joy
1503252811945025536,anger
1503252803820855296,joy
1503252791195840512,joy
1503252714444238848,joy
1503252627580243968,sadness
1503252620068151296,anger
1503252572542541824,joy
1503252504255111168,anger
1503252420696190976,optimism
1503252403457507328,joy
1503252289364111360,joy
1503252210167263232,joy
1503252203326386176,joy
1503252179204943872,sadness
1503252107981467648,joy
1503252019703947264,joy
1503252016432308224,joy
1503251971960147968,joy
1503251953886928896,joy
1503251879085723648,joy
1503251626085265408,sadness
1503251502701453312,joy
1503251462369189888,joy
1503251302284939264,joy
1503251280655007744,sadness
1503251192398467072,sadness
1503251162744635392,joy
1503251102954921984,optimism
1503250873539076096,joy
1503250855344197632,joy
1503250734070042624,sadness
1503250559175958528,joy
1503250550929903616,joy
1503250465160585216,joy
1503250269261422592,joy
1503250111702482944,joy
1503249960489390080,joy
1503249897419689984,joy
1503249851055804416,sadness
1503249533266022400,joy
1503249494363840512,joy
1503249004074881024,sadness
1503248912081166336,joy
1503248687752962048,joy
1503248643427647488,anger
1503248459549261824,joy
1503248345296420864,joy
1503248227742666752,joy
1503247971206451200,anger
1503247869163225088,joy
1503247710916431872,joy
1503247563339833344,joy
1503247490304380928,joy
1503247315540320256,joy
1503247248834056192,anger
1503246283573710848,anger
1503246079856451584,optimism
1503245715191242752,joy
1503245543480471552,joy
1503245405223632896,joy
1503245378728210432,joy
1503244998485159936,joy
1503244975785779200,joy
1503244759716048896,joy
1503244753130954752,joy
1503244448888770560,anger
1503244436196638720,optimism
1503244195674341376,sadness
1503244036118884352,joy
1503243715439206400,joy
1503243627031633920,joy
1503243346894106624,anger
1503243238341107712,anger
1503243109173452800,sadness
1503243002206171136,joy
1503242942974205952,sadness
1503242892093136896,sadness
1503242632826433536,sadness
1503242414168887296,joy
1503242226675195904,sadness
1503241878732513280,anger
1503241016383614976,joy
1503240866806353920,joy
1503240803858198528,joy
1503240530020478976,joy
1503240378966851584,joy
1503240199916171264,anger
1503239976254943232,optimism
1503239852816572416,joy
1503238478582145024,joy
1503238473221914624,joy
1503238256598605824,sadness
1503237891933233152,joy
1503237820705611776,anger
1503237305661857792,joy
1503237040690839552,joy
1503236838676303872,optimism
1503236219722944512,joy
1503235787105742848,joy
1503235289560588288,sadness
1503234374199877632,joy
1503234266167136256,sadness
1503234209602670592,joy
1503234206993989632,joy
1503234036516413440,joy
1503233986738507776,joy
1503232807883227136,joy
1503232382681374720,sadness
1503231881713750016,joy
1503231436748374016,joy
1503231210226601984,sadness
1503230952956387328,joy
1503229236911423488,sadness
1503228996074545152,joy
1503228674254028800,joy
1503228364055797760,sadness
1503227999184998400,joy
1503227400129335296,joy
1503226875228966912,joy
1503225583869870080,joy
1503225575166689280,joy
1503225282873991168,sadness
1503224342133542912,joy
1503224159308075008,sadness
1503224130237341696,joy
1503223637054304256,anger
1503222125666185216,optimism
1503219825249824768,joy
1503219652956246016,joy
1503219084841922560,optimism
1503218911898005504,joy
1503218266742964224,joy
1503216604527697920,joy
1503215971967934464,joy
1503215301676216320,optimism
1503214889199878144,anger
1503214695049842688,joy
1503214238545887232,anger
1503214235010093056,joy
1503214028860141568,joy
1503213802615185408,anger
1503213743177666560,optimism
1503213634616545280,optimism
1503213551246315520,joy
1503213066468605952,optimism
1503213034084347904,optimism
1503212168896028672,anger
1503212124834877440,optimism
1503211277656674304,joy
1503210576142557184,joy
1503209699163918336,sadness
1503209664120557568,optimism
1503208978028900352,anger
1503208638378352640,sadness
1503208151528910848,joy
1503206765713928192,optimism
1503206563909152768,joy
1503205993584472064,joy
1503205926131621888,joy
1503205918204342272,joy
1503205662813270016,anger
1503205286139547648,joy
1503204103530467328,joy
1503203653523591168,anger
1503203590894387200,optimism
1503203269295980544,joy
1503202831746187264,anger
1503202725798215680,joy
1503202536555257856,sadness
1503202025693081600,joy
1503201093945335808,joy
1503199978960871424,joy
1503199657542963200,joy
1503199441624387584,sadness
1503199296702849024,joy
1503199200208736256,joy
1503199031975100416,joy
1503198417501184000,optimism
1503198334114217984,joy
1503196889633759232,optimism
1503196336530898944,joy
1503196166246309888,joy
1503195977758519296,joy
1503195876566597632,joy
1503195798850441216,joy
1503195734321074176,sadness
1503195536027009024,joy
1503194462352203776,sadness
1503194439027761152,joy
1503193991709446144,sadness
1503193355827793920,joy
1503193005200711680,sadness
1503192175739289600,optimism
1503191883400495104,joy
1503191426015940608,joy
1503190936238571520,joy
1503190893616148480,joy
1503190797608534016,joy
1503190046458982400,sadness
1503189031588405248,joy
1503188456868044800,joy
1503187899780640768,optimism
1503187808491560960,optimism
1503187211998711808,joy
1503187171301330944,anger
1503187084605022208,anger
1503186845844262912,joy
1503186640457633792,joy
1503185248229728256,joy
1503184383112581120,joy
1503182979417444352,joy
1503182839273201664,joy
1503182578060341248,sadness
1503182376175865856,joy
1503182172001345536,sadness
1503182037968162816,sadness
1503182035820728320,sadness
1503181857436876800,joy
1503181356276359168,joy
1503181310021365760,joy
1503181210939535360,sadness
1503181042479419392,optimism
1503180700920467456,joy
1503180550672166912,anger
1503180394975436800,sadness
1503180166218010624,optimism
1503180049603829760,joy
1503179853717282816,anger
1503179707797360640,joy
1503179699064823808,joy
1503179698867687424,sadness
1503179653061787648,joy
1503179643607732224,joy
1503179371728838656,joy
1503179214895427584,anger
1503179034963890176,joy
1503178956362637312,joy
1503178894383501312,sadness
1503178741010374656,joy
1503178692348059648,sadness
1503178683443523584,optimism
1503178676342558720,joy
1503178382514741248,joy
1503178353095946240,anger
1503178352303169536,sadness
1503178312578846720,joy
1503178130705551360,joy
1503178080428380160,anger
1503178070668234752,anger
1503177866955177984,joy
1503177840531062784,sadness
1503177630304063488,joy
1503177567414587392,joy
1503177470039797760,joy
1503177416537219072,joy
1503177413257220096,joy
1503177364448161792,joy
1503177305509842944,joy
1503177095895166976,joy
1503177080418320384,anger
1503177041021128704,joy
1503176983592808448,joy
1503176815040512000,joy
1503176742437064704,joy
1503176605434318848,anger
1503176571670216704,joy
1503176534835740672,joy
1503176327586848768,joy
1503176315263934464,sadness
1503176083092512768,joy
1503175993690931200,anger
1503175873054351360,joy
1503175872987246592,joy
1503175815726604288,joy
1503175790309085184,joy
1503175775842881536,joy
1503175619563167744,optimism
1503175294760402944,optimism
1503175169749270528,sadness
1503175151671726080,joy
1503175066502287360,joy
1503175041189613568,sadness
1503174939377086464,joy
1503174855658778624,sadness
1503174624779153408,sadness
1503174375025135616,joy
1503174337024643072,joy
1503174219072425984,joy
1503174122767106048,joy
1503173902792630272,sadness
1503173888829759488,joy
1503173846031114240,sadness
1503173817098817536,anger
1503173781010984960,joy
1503173694784430080,optimism
1503173661213265920,joy
1503173587699654656,anger
1503173493181009920,joy
1503173428962074624,joy
1503173400268845056,joy
1503173288176062464,joy
1503173250850988032,joy
1503173225286623232,joy
1503173112027918336,joy
1503173033330102272,sadness
1503172951369306112,optimism
1503172888463130624,joy
1503172598515085312,joy
1503171848288325632,joy
1503171752716906496,joy
1503171702854979584,joy
1503171698144821248,sadness
1503171659825614848,anger
1503171627768586240,joy
1503171095473631232,joy
1503171033662205952,anger
1503170939239997440,anger
1503170823728861184,joy
1503170734788644864,sadness
1503170574637408256,joy
1503170348136738816,joy
1503169905872547840,anger
1503169715946070016,joy
1503169514405601280,joy
1503169406729584640,optimism
1503169082069327872,joy
1503169046518411264,joy
1503168974544150528,joy
1503168839445630976,sadness
1503168806662901760,joy
1503168740493611008,joy
1503168671992143872,optimism
1503168606556798976,joy
1503168497022603264,joy
1503168474285326336,joy
1503168351769665536,optimism
1503168243640549376,sadness
1503168203727458304,joy
1503168106193108992,optimism
1503168019064885248,sadness
1503167982914215936,joy
1503167835081687040,sadness
1503167796162797568,joy
1503167637815238656,anger
1503167453861449728,joy
1503167354632605696,joy
1503167348534034432,anger
1503167306381287424,joy
1503167248365723648,joy
1503167113699147776,anger
1503167065724801024,joy
1503166895205269504,joy
1503166807603130368,joy
1503166656239001600,joy
1503166635145940992,joy
1503166634659299328,joy
1503166453985521664,joy
1503166323454578688,anger
1503166216252411904,anger
1503166213865758720,sadness
1503166202151120896,optimism
1503166185269084160,joy
1503166163001479168,joy
1503166054784471040,joy
1503165995028033536,joy
1503165849485643776,joy
1503165845677223936,anger
1503165523084857344,joy
1503165463920091136,joy
1503165357967790080,joy
1503165283220996096,joy
1503165171828727808,anger
1503165162714730496,joy
1503165114308079616,anger
1503165055222915072,joy
1503164963397021696,joy
1503164912394248192,joy
1503164847168569344,anger
1503164637021458432,optimism
1503164623830368256,joy
1503164576841543680,optimism
1503164540531494912,joy
1503164498034712576,joy
1503164392254361600,sadness
1503164316794687488,sadness
1503164288378314752,joy
1503164208808136704,joy
1503164131876220928,joy
1503164031816900608,joy
1503164022585241600,sadness
1503163887432179712,optimism
1503163855500988416,anger
1503163808470245376,anger
1503163764773998592,sadness
1503163747640258560,joy
1503163642723938304,anger
1503163476478418944,joy
1503163469042003968,sadness
1503163164984332288,anger
1503163143928827904,joy
1503162869441089536,optimism
1503162783214440448,sadness
1503162745834901504,optimism
1503162436500836352,joy
1503162283660349440,joy
1503162122678665216,joy
1503162107864489984,optimism
1503162107579183104,joy
1503162053401403392,joy
1503161963580465152,sadness
1503161835410771968,joy
1503161824723804160,anger
1503161779903512576,joy
1503161779211415552,sadness
1503161497245126656,joy
1503161493742931968,joy
1503161465397997568,joy
1503161454442303488,anger
1503161375933501440,joy
1503161327942090752,joy
1503161288553566208,optimism
1503161231640866816,joy
1503161203513872384,joy
1503161191832686592,optimism
1503161180352831488,sadness
1503161131220836352,sadness
1503161111784607744,joy
1503161087918628864,joy
1503161017785851904,anger
1503160985649037312,joy
1503160901918392320,joy
1503160847098654720,joy
1503160824713646080,anger
1503160804077879296,joy
1503160706501382144,anger
1503160595683876864,anger
1503160496802861056,sadness
1503160488594657280,sadness
1503160471238721536,joy
1503160467912540160,joy
1503160347104055296,joy
1503160312442368000,sadness
1503160148029751296,sadness
1503160123107287040,joy
1503160065255043072,anger
1503160040580333568,joy
1503159934749491200,anger
1503159887408283648,anger
1503159776640786432,joy
1503159680796749824,joy
1503159551616507904,optimism
1503159544230576128,joy
1503159455588184064,joy
1503159448172482560,optimism
1503159388449775616,optimism
1503159333147734016,optimism
1503159259739172864,anger
1503159048308498432,optimism
1503158989948915712,anger
1503158933359235072,joy
1503158889805754368,optimism
1503158858826588160,joy
1503158854686810112,joy
1503158839524438016,sadness
1503158719831584768,joy
1503158572879908864,sadness
1503158552378195968,sadness
1503158500805038080,optimism
1503158376976551936,joy
1503158329018834944,sadness
1503158292322922496,anger
1503158248983040000,joy
1503158137938870272,joy
1503158121090404352,optimism
1503157971148226560,joy
1503157968510103552,sadness
1503157855586643968,anger
1503157787265843200,joy
1503157767393411072,joy
1503157765384151040,joy
1503157756093952000,joy
1503157741338210304,optimism
1503157695632879616,joy
1503157693116260352,sadness
1503157683150544896,joy
1503157663647117312,joy
1503157526535278592,joy
1503157387288629248,sadness
1503157350496190464,joy
1503157305176645632,anger
1503157256459894784,joy
1503157221248667648,joy
1503157121956909056,sadness
1503157078122123264,joy
1503157013769039872,sadness
1503156992445136896,joy
1503156742405898240,joy
